Itemname,Brand,Category1,Category2,Category3,Category4,Price,SoldQuantity,TotalAmount
A-7 NOT DEFTERI TELLI KARTON KAPAK,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,9.27,153,664.65
A.AVIEN OJE 136,AVIEN,KOZMETIK,MAKYAJ,MAKYAJ MALZEMELERI,OJE,16.54,169,2385.34
A.AVIEN OJE 271,AVIEN,KOZMETIK,MAKYAJ,MAKYAJ MALZEMELERI,OJE,13.01,119,1220.86
A.AVIEN OJE 65,AVIEN,KOZMETIK,MAKYAJ,MAKYAJ MALZEMELERI,OJE,10.47,167,1395.11
A4 300 YP. PP. DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,15.10,186,1287.12
A4 60YP CIZGILI METOT DEFTER  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,9.41,173,2314.55
A4 80YP GUZEL YAZI DEFTERI  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,56.61,208,5791.95
A4 ASETAT KAGIDI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.72,113,915.00
A4 COLLEGE PP KPK. 80/1,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,128.34,221,1133.81
A4 KAGIDI MULTISPEED 500 LU,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,13.07,176,15574.03
A4 KAGIDI SPEED 500 LU,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,40.72,217,24318.07
A4 KAGIT 100 LU,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.07,144,700.09
A4 P.P KAPAK 120/4 KARELI DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,67.95,154,3700.31
A4 SPIRALLI TARAFTAR DEFTER BJK,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,222.60,217,6397.02
A4 SPIRALLI TARAFTAR DEFTER FB,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.67,181,4412.19
A4-100YAPRAK CIZGISIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,1.68,188,6732.75
A4-40YAPRAK CIZGILI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,46.39,216,2053.18
A4-40YAPRAK CIZGISIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,119.53,177,1657.59
A4-40YAPRAK KARELİ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,77.41,174,2591.35
A4-60YAPRAK CIZGISIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,84.55,183,3033.70
A4-80YAPRAK CIZGISIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,23.87,177,3315.85
A4-KILAVUZ CIZGILI G.YAZI 48 YP.,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,22.54,129,2228.20
A4SPIDERMAN HAZIRDEFTER KABI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,38.44,208,2951.28
A5 180 YP 5+1 AYRACLI DEFTER SAFIR ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.70,194,1012.52
A5 COLOR MAPI SP PP KPK 72/4,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.20,158,1015.54
A5 DEFTER TELLI 100 YAPRAK CIZGILI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,13.83,197,2991.20
A5 DEFTER TELLI 100 YAPRAK KARELI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,78.74,135,2430.78
A5 GUZELYAZI DEFTERI KLAVUZ CIZGILI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,119.22,294,3701.21
A5 LISE DEFTERISPIRALLI 120 YP.,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,10.47,204,1008.42
A5 P.P. KAPAK 100 YP DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,9.10,191,4707.90
A5-40YAPRAK CIZGISIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.86,188,2200.66
A5-40YAPRAK KARELI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,11.50,162,1427.72
A5-60YAPRAK CIZGISIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,88.38,173,3084.84
A5-80YAPRAK CIZGISIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,124.75,151,2843.47
A5-KILAVUZ CIZGILI G.YAZI 48 YP.,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,107.43,142,2750.04
A6 LASTIKLI NOT DEFTERI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.83,195,6025.88
A6 P.P. KAPAK NOT DEFTERI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,66.31,180,4177.23
A6 SIMLI DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,75.56,218,4313.65
A7 SPIRALLI BLOKNOT CIZGILI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,130.60,152,4043.51
ABC  ELDE YIK.1800 GR LAVANTA *8*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,63.34,4,253.36
ABC ARAP SABUNU PARF.750 GR *16*,ABC,DETERJAN,EV TEMIZLEYICILER,YUZEY TEMIZLEYICILER,ARAP SABUNU,55.01,3,165.03
ABC CAM TEM. 750+750 ML *6*,ABC,DETERJAN,EV TEMIZLEYICILER,CAM TEMIZLEYICILER,SISTEM,11.89,7,83.23
ABC JEL BUL.DET.2250 GR*4*,ABC,DETERJAN,BULASIK YIKAMA,BULASIK MAKINASI URUNLERI,JEL,32.78,2,65.56
ABC KONS.YUM.BOTANICS NISAN Y.1440 ML *9*,ABC,DETERJAN,CAMASIR YIKAMA,CAMASIR YUMUSATICILAR,KONSANTRE,80.98,7,566.86
ABC MATIK 10 KG  *1*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,RENKLILER,219.37,1,219.37
ABC MATIK 2.5 KG GUL TUTKUSU *6*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,31.42,3,94.26
ABC MATIK 5 KG DAG FERAHLIGI *4*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,64.68,1,64.68
ABC MATIK 5 KG GUL TUTKUSU *4*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,31.75,10,597.40
ABC MATIK 6 KG LAVANTA TAZELIGI *1*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,150.98,1,150.98
ABC MATIK 9 KG DAG FERA.*1*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,270.81,1,270.81
ABC MATIK 9 KG GUL TUTK.*1*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,171.84,1,171.84
ABC MATIK 9 KG LAV.TAZ.*1*,ABC,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,255.12,12,2528.95
ABC PARF.KONS.YUM.TUTKULU DAHLIA 1440 ML *9*,ABC,DETERJAN,CAMASIR YIKAMA,CAMASIR YUMUSATICILAR,KONSANTRE,49.53,1,49.53
ABC SIVI BULASIK DET.POWER 4 KG *4*,ABC,DETERJAN,ELDE YIKAMA URUNLERI,SIVI DETERJAN,SIVI,93.29,4,336.14
ABC SIVI DET. 3 LT RENKLILER *6*,ABC,DETERJAN,ELDE YIKAMA URUNLERI,SIVI DETERJAN,SIVI,45.94,4,183.76
ABC SIVI DET.+YUM.2+1 DAG FER. 2228 ML*6*,ABC,DETERJAN,ELDE YIKAMA URUNLERI,SIVI DETERJAN,SIVI,208.65,8,1669.20
ABC SIVI DET.+YUM.2+1 GUL TUT. 2228 ML*6*,ABC,DETERJAN,ELDE YIKAMA URUNLERI,SIVI DETERJAN,SIVI,151.43,1,151.43
ABC SIVI DET.+YUM.2+1 LAV.TAZE.2228 ML*6*,ABC,DETERJAN,ELDE YIKAMA URUNLERI,SIVI DETERJAN,SIVI,90.20,5,451.00
ABC SIVI DET.JEL PLUS 2145 ML BAH.FRH.*6*,ABC,DETERJAN,ELDE YIKAMA URUNLERI,SIVI DETERJAN,JEL,108.91,6,653.46
ABC SIVI KREM 750 ML Y.NESİL BAHAR*20*,ABC,DETERJAN,EV TEMIZLEYICILER,YUZEY TEMIZLEYICILER,SIVI,21.59,2,43.18
ABC SIVI KREM LIM+AMON. 750+750 ML*10*,ABC,DETERJAN,EV TEMIZLEYICILER,MUTFAK VE BANYO TEMIZLEYICI,KREM,53.56,8,428.48
"ABC SIVI SABUN 3,5 LT GUL BUKETI *6*",ABC,DETERJAN,ELDE YIKAMA URUNLERI,SIVI DETERJAN,SIVI,21.81,9,399.77
ABC YOGUN C.SUYU 4000 GR  HIJYEN  ASKI*4*,ABC,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,54.16,4,216.64
ABC YOGUN C.SUYU 4000 GR BEMBEYAZ *4*,ABC,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,61.51,10,571.10
"ABC YUZEY TEM. 2,5 LT CICEK BAH. *8*",ABC,DETERJAN,EV TEMIZLEYICILER,YUZEY TEMIZLEYICILER,SIVI,32.75,2,65.50
"ABC YUZEY TEM. 2,5 LT OKYANUS ES. *8*",ABC,DETERJAN,EV TEMIZLEYICILER,YUZEY TEMIZLEYICILER,SIVI,29.60,7,207.20
"ABC YUZEY TEM. 2,5 LT ORKIDE BUYUSU *8*",ABC,DETERJAN,EV TEMIZLEYICILER,YUZEY TEMIZLEYICILER,SIVI,61.00,2,122.00
ABDEST GUSUL NAMAZ REHBERI / CIHAN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,100.16,216,4989.70
ABDEST GUSUL NAMAZ REHBERI CEP BOY ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,40.89,157,1537.79
ABDULHAMIDIN DERIN DEVLETI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,56.06,248,12049.90
ABDULHAMIT HAN VE LIDERLIK SIRLARI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,90.95,208,9299.94
ABKA 25*35 BARBIE PROJE CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,43.25,143,7279.69
ABKA 25*35 DORA PROJE CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.79,193,9477.13
ABKA 25*35 PROJE CANTASI BEYAZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,29.68,153,3616.72
ABKA 25*35 PROJE CANTASI MAVI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,25.75,217,4365.15
ABKA 25*35 PROJE CANTASI SIYAH,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,27.05,242,13431.44
ABKA 25*35 SPONGEBOB P.CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,52.78,130,3568.77
ABKA 25X35 PROJE CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,73.95,123,7563.90
ABKA 35*50 BARBIE RESIM CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,443.36,148,3152.16
ABKA 35*50 PROJE CANTASI BEYAZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.59,210,4959.21
ABKA 35*50 PROJE CANTASI KIRMIZI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,9.18,210,3945.55
ABKA 35*50 RESİM CANTASI PEMBE,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,3.92,165,3679.49
ABKA HAZIR DEFTER KABI A4 ACTIONMAN  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,161.77,161,3530.18
ABKA HAZIR DEFTER KABI A5 ACTION MAN ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,50.95,153,1159.48
ABKA HAZIR DEFTER KABI A5 HELLO KITY ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,118.03,178,1911.61
ABKA HAZIR DEFTER KABI A5 NBA ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,1.49,123,653.66
ABKA HAZIR DEFTER KABI A5 PARTY ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.49,174,1725.41
ABKA HAZIR DEFTER KABI A5 SPIDERMAN ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.86,178,2504.05
ABKA HAZIR DEFTER KABI A5 ŞEFFAF ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.00,148,227.39
ABKA HAZIR K. SPONGEBOB A4,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,34.06,196,2636.99
ABKA HAZIR K. SPONGEBOB A5,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.14,170,1106.57
ABKA HAZIR K.SIMLI BARBIE A4,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,16.70,167,1666.87
ABKA HAZIR K.SIMLI HOT WELLS  A4,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,3.78,115,1200.70
ABKA HAZIR K.SIMLI HOT WELLS A5,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.86,167,2169.00
ABKA HAZIR KAB A4 AVATAR,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,60.75,155,4278.62
ABKA HAZIR KAB A5 AVATAR,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,7.04,168,2307.58
ABKA HAZIR KAP CILEK KIZ A5,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,35.10,227,1617.50
ABKA KITAP KABI AVATAR,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,3.81,188,4672.57
ABKA KITAP KABI BARBIE,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,111.09,140,1535.69
ABKA KITAP KABI CILEK KIZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,42.19,197,1934.17
ABKA KITAP KABI SPONGEBOB,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,14.32,163,1748.43
ABKA NBA 25*35 RESIM CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,31.04,201,12727.86
ABKA PROJE CANTASI 25X35 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,23.10,204,1256.88
ABKA PROJE CANTASI 35X50,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,7.09,126,657.93
ABKA PROJE RESIM CANTASI 28X38,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,73.12,164,9925.33
ABKA RULO KAP AVATAR,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,52.15,130,1993.20
ABKA RULO KAP SEFFAF BARBIE,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.82,218,1777.14
ACAYIP BOCEGIN LANETI ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,25.51,170,3691.69
ACE C.SUYU 1000 GR CENTILE *10*,ACE,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,KLASIK,3.65,2,7.30
ACE C.SUYU 2 LT LAVANTA *10*,ACE,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,KLASIK,26.48,4,105.92
ACE C.SUYU 2 LT NORMAL *10*,ACE,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,KLASIK,45.36,7,317.52
ACE C.SUYU 4 LT  BAHAR *4*,ACE,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,KLASIK,49.80,8,398.40
ACE KONS.MATIK 6 KG BAHAR KOKULU *3*,ACE,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,94.00,8,752.00
ACE KONS.MATIK 6 KG SIHIRLI RENKLER *3*,ACE,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,RENKLILER,66.31,8,530.48
ACE ULTRA C.SUYU 3 KG FERAHLIK ETKISI *4*,ACE,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,46.35,5,231.75
ACE ULTRA POWER JEL 750 ML CICEK KOK.*12*,ACE,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,11.02,6,66.12
ACE ULTRA POWER JEL 750 ML LIMON BAH.*12*,ACE,DETERJAN,CAMASIR YIKAMA,CAMASIR SULARI,ULTRA,17.06,6,102.36
ACI CEKEN NEFES,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,28.30,159,4033.67
ACIMASIZ / OLIMPOS,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,67.72,162,11119.95
ACTIVE MAKET BICAGI KILITLI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,441.90,234,6147.49
ACTIVEX ISLAK HVL AKTIF 3'LU CEP *12*,ACTIVEX,KAGIT,ISLAK MENDIL-HAVLULAR,ISLAK HAVLU,BEYAZ,31.50,8,252.00
ACTIVEX ISLAK HVL HASSAS 3'LU CEP *12*,ACTIVEX,KAGIT,ISLAK MENDIL-HAVLULAR,ISLAK HAVLU,BEYAZ,36.47,6,218.82
ADEL 12LI SULU BOYA  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.17,208,6816.98
ADEL 12LI TAMBOY KURU BOYA,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,95.25,133,7187.11
ADEL 600 KALEMTRAS,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,57.83,195,3422.33
ADEL 619 KALEMTRAS,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,19.24,155,2411.27
ADEL 685 KALEM TRAS,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,65.85,220,1824.75
ADEL 8 LI SULU BOYA  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,16.93,126,3126.39
ADEL BANT MAKINASI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,11.14,177,1027.41
ADEL CAM BANT 33 MT,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.54,88,361.69
ADEL DERECELI KALEM 3H,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.24,175,884.51
ADEL DERECELI KALEM 4B,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,184.40,161,1895.87
ADEL DERECELI KALEM 5B,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,12.11,160,1766.58
ADEL DERECELI KALEM H,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,202.84,144,1761.75
ADEL DERECELI KALEM HB,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.42,176,1203.11
ADEL JUMBO 12Lİ KURUBOYA ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,19.63,166,12575.84
ADEL K.BOYA 6 LI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,18.58,155,1102.26
ADEL KIRMIZI KURŞUN KALEM  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.84,210,1103.84
ADEL KURSUN KALEM FISHPENCIL,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.56,167,590.26
ADEL KURSUN KALEM MERCANLI*12,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,69.01,191,9061.40
ADEL KURSUN KALEM SILGILI*12,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,111.36,219,9299.24
ADEL KURU BOYA 6 RENK,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,29.86,199,738.23
ADEL KURUBOYA 12 LI JUMBO TAMBOY,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.97,130,7590.78
ADEL KURUBOYA 12LI TUP,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,119.52,214,8991.90
ADEL KURUBOYA JUMBO TÜP 12LI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,14.38,205,21252.96
ADEL KURUBOYA TAMBOY 24LÜ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,104.91,177,13736.67
ADEL KURŞUN KALEM  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,47.40,184,1089.42
ADEL MAKAS ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,45.59,184,4274.17
ADEL OGRENCI MAKASI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,81.30,85,1477.59
ADEL OGRENCI MAKASI CETVELLI KORUMALI*30,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,251.74,187,2103.84
ADEL PASTEL BOYA 12 LI YUVARLAK*24,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,26.43,213,4414.43
ADEL PASTEL BOYA 18Lİ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,3.19,197,10559.09
ADEL PASTEL BOYA 24LÜ ÇANTALI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,112.24,181,15047.62
ADEL PASTEL BOYA 8 LI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.09,215,897.74
ADEL PASTEL BOYA ÇANTALI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,189.39,179,17836.24
ADEL STICK YAPISTIRICI 21GR*20,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,93.47,173,837.59
ADEL STICK YAPISTIRICI 8GR,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,364.21,199,3411.99
ADEL SULUBOYA 12LI BUYUK BOY,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,34.69,200,6709.98
ADEL SULUBOYA 21Lİ BÜYÜK,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,19.67,175,13540.09
ADEL TUPLU KURU BOYA 12  LI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,100.95,212,1211.88
ADEL VERSALIT 035 0.7 KALEM ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,13.78,138,377.96
